subject,predicate,object
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#AWS_IAM,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#aws
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#AWS_Lambda,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#aws
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Adaptability,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Adobe_Creative_Cloud,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Adobe_Photoshop,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Advanced_Java,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Adventure_Game_Studio,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Amazon_DynamoDB,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#database
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Amazon_EC2,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#aws
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Amazon_Fire,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#platform
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Amazon_Lumberyard,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Amazon_RDS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#aws
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Analytical,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Android_TV,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#platform
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Android_sdk,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_developer
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animator,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Anticipation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Appeal,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Arcs,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Assembly,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Associate_Producer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Production
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Audio,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Autodesk_3DsMax,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Autodesk_Maya,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#BabylonJS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Javascript_Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Bootstrap,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#CSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#CSharp,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Character_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Character_Rigging,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#ClickTeam_Fusion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Cloudwatch,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#aws
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Cocos2D,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Cocos2d,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Python_Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Collaboration,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Communication_Skills,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Composer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Audio
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Composer,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Sound_Designer
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Construct,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Construct_2,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Core_Java,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Cosmos_DB,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Microsoft_Azure_SQL_Database
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Cosmos_DB,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#sql_database
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Crafty,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Javascript_Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Crafty,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#gameQuery
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Creative,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#CryEngine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Dart,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Database_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Datastructure_Algorithm,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Debugger,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_developer
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design_UI,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX11,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX12,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX9,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DirectX
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Docker,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Drawing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#DynamoDB,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#aws
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#EPIC_Unreal_Engine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Emulators,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#mobile
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Exaggeration,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Experience_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#User_Interface
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Experience_Design,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Interface_Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Flash,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#platform
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Flowlab,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Flutter,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Frame,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_developer
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#GDevelop,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Javascript_Framework,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#GameFroot,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#GameMaker_Studio,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#GameSalad,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#soft_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Ffeatures,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Maker,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Maker_Studio,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Play,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Play_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Prototype,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game_Space_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Game__Logic,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Games,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Godot,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Godot_Engine,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Golang,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Google_BigQuery,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Google_Cloud
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Google_Cloud,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#database
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Graphics,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#HTML5,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#platform
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Hardware,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Hybrid,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#platform
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#IT_Professional_Practice_Project,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Icons,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Graphics
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#ImpactJS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Javascript_Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Interface_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#User_Interface
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Javascript,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Javascript_Framework,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Key_Frame_Animation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Animation
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Kivy,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Python_Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Kotlin,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#programming_languge
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Laravel,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Framework
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Level_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#LibGDX,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Linux,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#desktop
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Logo,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Graphics
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#MCV,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Models
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#MVVM,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Models
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Mac_OS_X,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#desktop
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Marmalade,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Design
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Maya,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#tools
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Memory_Management,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#technical_skills
http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#Microsoft_Azure_SQL_Database,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/admin/ontologies/2021/2/untitled-ontology-6#database
