subject,predicate,object
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Rails,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Rails,http://www.w3.org/2000/01/rdf-schema#comment,Rails,Ruby on rails
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#SAML,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2021/0/untitled-ontology-16#authentication
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Scala,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Testing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Fullstack_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_athena,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_aurora,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_dynamodb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_ebs,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_elasticache,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_emr,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_rds,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_redshift,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_s3,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#amazon_sqs,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#appveyor,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2021/0/untitled-ontology-16#ci/cd
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#arangodb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#array,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws_glue,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#aws
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_cosmos_db,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_storage
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_data_factory,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_storage
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_service_bus,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_storage
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_sql_database,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_storage
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#azure_storage,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#binary_search,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#search_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#binary_tree,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#bubble_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#bucket_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#buildbot,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Build
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#cakephp,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#cassandra,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#cleardb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#cockroachdb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#codebeat,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Tool
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#codeception,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Testing
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#codefresh,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2021/0/untitled-ontology-16#ci/cd
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#cookie,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2021/0/untitled-ontology-16#authentication
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#couchbase,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#couchdb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#deploybot,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Deploy
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#deployer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Deploy
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#dgraph,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#graph_db
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#dijkstra,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#dinamodb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#django,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#doctrine2,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ORM
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#dynamic_programming,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#elixir,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#entity_framework,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ORM
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#entity_framework_core,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ORM
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#express.js,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#express.js,http://www.w3.org/2000/01/rdf-schema#comment,express.js,expressjs
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#express_gateway,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Deploy
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#firebase_realtime_database,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#flink,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#functional_testing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Testing
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_bigquery,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud_bigtable,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud_firestore,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud_memorystore,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud_sql,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud_storage,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#google_cloud
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#graph,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#graph_db,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#graphql,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#hapi,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#hash_table,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#hashing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#haskell,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#haxe,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#heap_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#heroku-ci,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2021/0/untitled-ontology-16#ci/cd
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#heroku_postgres,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#hibernate,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ORM
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#hive,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#insertion_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#integration_testing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Testing
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#kafka,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#koa,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#kotlin,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#laravel,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#laravel_elixir,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#leveldb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#linked_list,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#linq,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ORM
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mariadb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#math,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#math,http://www.w3.org/2000/01/rdf-schema#comment,math,mathematics
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#memcached,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#memcachier,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#memsql,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#merge_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#microsoft_sql_server,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mongodb_atlas,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Mongo
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mongoose,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ODM
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mssql,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sql
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#multithreading,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#multithreading,http://www.w3.org/2000/01/rdf-schema#comment,multi threading,multi-threading
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mysql,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mysql_workbench,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#mysql
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#neo4j,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#graph_db
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#nestjs,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#nestjs,http://www.w3.org/2000/01/rdf-schema#comment,nest.js,nestjs
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#nosql,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#nuget,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#package_manager
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#openid,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2021/0/untitled-ontology-16#authentication
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#oracle,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#package_manager,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Fullstack_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#pip,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#package_manager
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#postgis,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#pouchdb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#pre-commit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#source_control
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#queue,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#quick_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#rabbitmq,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#rails_spring,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Framework
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#rancheros,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#Deploy
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#ravendb,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/fullstack-ontology#Databases
