subject,predicate,object
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#cooperate_with_colleagues,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#cooperate_with_professionals,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaising_and_networking
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#create_data_models,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#managing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#create_data_sets,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#managing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#create_project_specifications,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#strategic_planning
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#create_solutions_to_problems,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#solving_problems
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#creativity,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#dance,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#practising_sports
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#deal_with_changing_operational_demand,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#solving_problems
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#define_roles_of_team_members,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#delegate_activities,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#develop_personal_skills,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#coaching_and_mentoring
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#english,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#using_foreign_languages
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#execute_working_instructions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#exercise_sports,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#practising_sports
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#explain_interview_purposes,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#follow_given_instructions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#follow_up_complaint_reports,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#negotiating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#give_constructive_feedback,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#give_instructions_to_staff,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#guide_others,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#leading_and_motivating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#guide_staff,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#handle_complaints,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#negotiating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#handle_customer_complaints,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#negotiating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#handle_evidence,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#presenting_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#handle_helpdesk_problems,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#solving_problems
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#identify_customer_objectives,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#identify_improvement_actions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#solving_problems
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#identify_parts_requested_by_customers,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#identify_purpose_of_analysis,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#identify_service_requirements,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#implement_instructions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#information_skills,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#initiate_contact_with_customer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaising_and_networking
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#instruct_public,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#presenting_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#interact_with_others,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#interact_with_users_to_gather_requirements,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#interview_people,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#lead_a_team,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#lead_others,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#leading_and_motivating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#leading_and_motivating,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaise_with_colleagues,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaising_and_networking
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaise_with_managers,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaising_and_networking
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaising_and_networking,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#listen_actively,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#maintain_relationships_with_customers,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#liaising_and_networking
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#make_decisions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#making_decisions
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#make_decisions,http://www.w3.org/2002/07/owl#disjointWith,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#make_time-critical_decisions
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#make_improvements_to_work_activities,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#solving_problems
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#make_time-critical_decisions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#making_decisions
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#making_decisions,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_a_team,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_data,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#managing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_database,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#managing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_difficult_clients,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_employee_complaints,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#negotiating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_feedback,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_members,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_staff,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_tests,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#conducting_studies
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#manage_workflow_processes,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#management_skills,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#managing_information,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#master_language_rules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#using_foreign_languages
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#memorise_information,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#processing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#mentor_individual_employees,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#coaching_and_mentoring
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#mentoring,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#coaching_and_mentoring
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#moderate_a_debate,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#monitor_daily_work,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#supervising_people
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#motivate_employees,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#leading_and_motivating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#motivate_others,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#leading_and_motivating
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#negotiating,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#organise_information,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#managing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#organise_training,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#strategic_planning
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#perform_interviews,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#perform_lectures,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#presenting_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#persuade_clients_with_alternatives,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#obtaining_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#plan_research_process,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#strategic_planning
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#practise_extreme_sports,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#practising_sports
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#practising_sports,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#present_publishing_plan,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#presenting_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#present_reports,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#presenting_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#presenting_information,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#process_data,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#processing_information
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#processing_information,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#Soft_skill
http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#provide_feedback_on_job_performance,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/lqtpl/ontologies/2021/3/softskill-ontology#working_with_others
