subject,predicate,object
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#insertion_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#linked_list,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#merge_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#pre-commit,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#source_control
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#queue,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#quick_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#recursion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#regular_expression,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#rhodecode,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#source_control
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#search_algorithms,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#selection_sort,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#sort_algorithms,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#source_control,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Frontend_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#stack,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#data_structures
http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#string_matching,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#algorithms
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#API,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Agile,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Ajax,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Library
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Angular,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#framework
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Angular,http://www.w3.org/2000/01/rdf-schema#label,Angular,Angularjs,angular.js
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Ant_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Apollo,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#GraphQL
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#BDD,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#BDD,http://www.w3.org/2000/01/rdf-schema#label,BDD,behavior driven development,behavior-driven development
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#BEM,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Architecture
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Bootstrap,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Bower,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Library
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Bulma,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CLI,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CORS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSR,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSR,http://www.w3.org/2000/01/rdf-schema#label,CSR,client side rendering,client-side rendering,clientside rendering
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS,http://www.w3.org/2000/01/rdf-schema#label,CSS,CSS3
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Architecture,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Modules,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Preprocessors,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Chakra_UI,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Credentials,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#DNS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#DOM,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#DOM_manipulation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Dart,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Device_Orientation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#ES6,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#ES6,http://www.w3.org/2000/01/rdf-schema#label,ES6,ecma script 6,ecma-script 6
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Ember.js,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#framework
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Ember.js,http://www.w3.org/2000/01/rdf-schema#label,ember,ember js,ember.js,emberjs
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Emotion,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Fetch_API,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Glamorous,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#GraphQL,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Gulp,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#HTML,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#HTML,http://www.w3.org/2000/01/rdf-schema#label,HTML,HTML5
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#HTTP,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#HTTPS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Javascript,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Javascript,http://www.w3.org/2000/01/rdf-schema#label,java-script,javascript,js
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Frontend_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Less,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Preprocessors
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Library,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Frontend_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Location,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#MVC,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#MVC,http://www.w3.org/2000/01/rdf-schema#label,MVC,Mode - View - Controller,Mode-View-Controller,Model View Controller
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#MVVM,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#MVVM,http://www.w3.org/2000/01/rdf-schema#label,MVVM,Mode - View - ViewModel,Mode-View-ViewModel,Model View ViewModel
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Material_Design,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Material_Design,http://www.w3.org/2000/01/rdf-schema#label,Material,Material Design
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Material_UI,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Materialize_CSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Notifications,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#OOCSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Architecture
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#OOD,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#OOD,http://www.w3.org/2000/01/rdf-schema#label,OOD,object oriented design,object-oriented design
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#OOP,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#OOP,http://www.w3.org/2000/01/rdf-schema#label,OOP,object oriented programming,object-oriented programming
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PRPL_Pattern,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA,http://www.w3.org/2000/01/rdf-schema#label,PWA,Progressive Web Apps
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Parcel,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Tools
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Payments,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Performance_Metrics,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Perl,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PostCSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Preprocessors
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Frontend_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#RAIL_Model,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#REST,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#RESTful,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#REST
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Radium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Reactstrap,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Relay_Modern,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#GraphQL
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Responsive,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Rollup,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Tools
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Ruby,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Programming_Language
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SCSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Preprocessors
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SMACSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Architecture
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SOAP,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SPA,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SPA,http://www.w3.org/2000/01/rdf-schema#label,SPA,single page application,single-page application
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SSR,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SSR,http://www.w3.org/2000/01/rdf-schema#label,SSR,sever side rendering,sever-side rendering,severside rendering
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#SVN,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/backend-ontology#source_control
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Sass,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Preprocessors
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Scrum,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Semantic_HTML,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Service_Workers,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Storage,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Styled_Components,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Styled_JSX,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Mordern_CSS
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#TDD,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#TDD,http://www.w3.org/2000/01/rdf-schema#label,TDD,Test driven development,Test-Driven Development
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Tailwind,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#framework
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Tailwind_CSS,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#CSS_Frameworks
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Testing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Frontend_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Tools,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Frontend_Developer
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Unit_testing,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Knowledge
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Using_Devtools,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#Using_Lighthouse,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.semanticweb.org/ad/ontologies/2020/11/frontend-ontology#PWA
